层,录波,方向,接口,最小值,最大值,变化次数,变化时刻_s,取值摘要,电压电流相关
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_OutCurrent_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_OutVoltage_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_OverIV_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_OverOC_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_OverOV_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_OverTemp_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_RealityTemp_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_UnderIV_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_UnderOV_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_faultlevel_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1.DCDC_stsError_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC1_1_MsgEnable.DCDC1_1_MsgDisable,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftDCDCDataToBus.DCDC_1_MsgEnable.DCDC_1_MsgDisable,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_CANMsgFault_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_ChargeCurrent_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_ChargeVoltage_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_FanFault_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighCurrOutputFault_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighVoltOutputOverVolt_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighVoltOutputShortCircuit_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_HighVoltOutputUnderVolt_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_InputOverVolt_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_InputUnderVolt_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_LowVoltOTFault_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_NoBattery_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_OverTemp_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1.OBC_State_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_ACVolageSts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_BattConnectSts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_CP_Sts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_CommOverTime_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_HWSts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_HWVersion_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_SoftVersion_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_TempSts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2.OBC_Temp_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_3.OBC_ACInputVoltage_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_3.OBC_BatteryVoltage_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_3.OBC_CurrentLimit_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_3.OBC_ErrorFlag_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_3.OBC_PFCVoltage_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_ACInputCurrent_ToBus,0,0,0,,{0},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_BMSWakeSts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_CCSts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_CPDuty_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_ChrgPiletMaxCurr_ToBus,60,60,0,,{60},是
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_ChrgPortTemp1_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_ChrgPortTemp2_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_Faultlevel_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.OBC_S2Sts_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4.Unused_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_1_MsgEnable.OBC_1_MsgDisable,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_2_MsgEnable.OBC_2_MsgDisable,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_3_MsgEnable.OBC_3_MsgDisable,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.bodyCAN_out.SoftOBCDataToBus.OBC_4_MsgEnable.OBC_4_MsgDisable,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Capability.BMS_Capability_Counter_ToBus,0,0,0,,{0},否
Veh,average,输出,env_1_Design/Veh_1/OutPort/Veh_1.ToVCU.powerCAN_out.SoftBMSDataToBus.BMS_Capability.BMS_max_charge_current_ToBus,11.1088,11.109,131,"0.311, 0.511, 0.711, 0.911, 1.111, 1.311, 1.511, 1.711, 1.911, 2.111 …",min=11.1088; max=11.109; distinct=167,是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_Currsensor_CommuErr,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_DiffTempSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_IsolSuperSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_OverChgCurrSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_OverCurrtSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_OverVoltageSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_UnderSOCSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_UnderVoltageSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS__CellUnderVoltageSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bBatTotalVolSampleBackErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bBattPack_MatchErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bCanBusoff,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bCarStorePowerOverCurr,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bDischg_loop_interlock,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bHeatrelayAdhesionSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bHighVolloopOffErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bMainRelayAdhesionSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bMainSwitchBreakErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bOutlettempSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bOverSOCSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bPowerSupplyHighErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bPowerSupplyLowErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bPrerelayAdhesionSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bSOC_JumpErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bSingleHeatingTimeOutFault,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bTemp_line_breakErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bTmalRunFlt,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bVCU_CAN_FAILED,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_7.BMS_bVolt_linebreakErr,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_9.BMS_12vOutputDisable,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_9.BMS_ChgTime,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_9.BMS_OutputCurrReq,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_9.BMS_OutputVoltReq,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_9.BMS_WorkingMode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_BMS_9.BMS_tOutputModeReq,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_EPS_1.EPSFailSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_EPS_1.RecoverableFault,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_MCU_1.MCU_MotorSpeed,0,44,10,"1.600, 4.400, 7.800, 11.600, 16.600, 23.000, 26.600, 26.800, 27.000, 27.200",min=0; max=44; distinct=11,否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_MCU_1.MCU_ControllerTemp,20,20,0,,{20},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_MCU_1.MCU_ControllerTorque,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_MCU_1.MCU_MotorTemp,20,20,0,,{20},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_MCU_1.MCU_SpeedVechile,0,0.5,3,"26.600, 26.800, 27.000","{0, 0.1, 0.3, 0.5}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.CRCCheck,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.MessageCounter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.SASCalibrated,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.SASInit,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.SteeringAngle,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.SteeringAngleSpeed,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.SteeringAngleSpeedValidData,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_SAM_1.SteeringAngleValidData,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_GasPedalPosition,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_GearboxPositionDisplay,12,12,0,,{12},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_InstPowerConsum,29.988,29.988,0,,{29.988},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_ResidualOdometer,31,31,0,,{31},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_VehicleSpeedVSOSig,0,0.5625,5,"1.600, 23.000, 26.600, 26.800, 27.000","{0, 0.125, 0.3125, 0.4375, 0.5, 0.5625}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bBattChgAndDischgFaults,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bBattFaultWarningLightSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bBrakeSt,0,1,2,"26.600, 30.800","{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bGrLevErr,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bLVBattwarning,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bMaintainLightSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bMotorFaultWarningLightSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bMotorOvertempWarningLig,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bReadyLightSts,0,1,2,"27.400, 66.800","{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bSocWarningLightSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bSysFaultsWarningLightSts,0,1,3,"66.600, 66.800, 95.200","{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bSysWarningLightSts,0,1,1,95.200,"{0, 1}",否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_1.VCU_bVacuumPumpSysFailure,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_Control,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_CreepFuncSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_DriveMode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_DrivemodeRembSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_Faultcode,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_PPDSoundClose,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_SpeedLimit,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_VechileSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_bDCDCSt,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_bHandBrakeSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_bHvEmgyReqSt,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_bStSmartChg,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_3.VCU_stTBOX_Limit,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_AvailResidPower,512,512,0,,{512},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_CLM_stPtc,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_EAC_drive_request,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_EAC_power_lim,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_InstantPower,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_InterlockSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.GW_VCU_4.VCU_MotorMaxPower,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.ICM_1.DriverSeatBeltWarningSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.ICM_1.TotalOdometer_km,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_BCM.ActiveLoadMaster,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_BCM.ControllerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_BCM.Counter,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_BCM.CurrentFailSts,0,0,0,,{0},是
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_BCM.NetworkCommand,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_BCM.SYNCBits,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC1.ActiveLoadMaster,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC1.ControllerSts,0,0,0,,{0},否
Veh,average,输入,env_1_Design/Veh_1/InPort/Veh_1.FromVCU.CAN.VCU_Body.NMm_DCDC1.Counter,0,0,0,,{0},否
