层,录波,方向,接口,最小值,最大值,变化次数,变化时刻_s,取值摘要,电压电流相关
env,others,输出,env_1_Design/Digital Output/OutPort/Y_Ch22_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/Digital Output/OutPort/Y_Ch22.Valid,0,0,0,,{0},否
env,others,输出,env_1_Design/Digital Output/OutPort/Y_Ch23_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/Digital Output/OutPort/Y_Ch23.Valid,0,0,0,,{0},否
env,others,输出,env_1_Design/Digital Output/OutPort/Y_Ch24_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/Digital Output/OutPort/Y_Ch24.Valid,0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Runtime(us),0,9,371,"0.718, 0.918, 1.118, 1.318, 1.518, 1.718, 1.918, 2.318, 2.918, 3.318 …",min=0; max=9; distinct=9,否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Runtime_Min(us),0,5,109,"2.118, 2.318, 3.118, 3.318, 3.718, 3.918, 6.318, 6.518, 8.918, 9.118 …","{0, 1, 2, 3, 4, 5}",否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Runtime_Max(us),31,31,0,,{31},否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Schedule_Interval(us),1,1032,423,"0.718, 0.918, 1.118, 1.318, 1.518, 1.718, 1.918, 2.118, 2.318, 2.718 …",min=1; max=1032; distinct=60,否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Schedule_Interval_Min(us),1,1,0,,{1},否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Schedule_Interval_Max(us),1118,1118,0,,{1118},否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Schedule_Count,132444,328899,478,"0.718, 0.918, 1.118, 1.318, 1.518, 1.718, 1.918, 2.118, 2.318, 2.518 …",min=132444; max=328899; distinct=479,否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Activate_Fail_Count,0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/Digital Output/Measurement/Processor,5,15,425,"0.718, 0.918, 1.118, 1.318, 1.518, 1.718, 1.918, 2.118, 2.318, 2.518 …",min=5; max=15; distinct=11,否
env,others,输入,env_1_Design/FlexRay/InPort/FlexRay_CH1.U_FlexRay_Ch1_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/FlexRay/InPort/FlexRay_CH1.U_FlexRay_Ch1_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/FlexRay/InPort/Model_Disabled,0,0,0,,{0},否
env,others,输入,env_1_Design/FlexRay/InPort/Model_Reset,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Valid,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch_POCState,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_StaticBusload,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_StaticBusload(DF+NF),0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_DynamicBusload,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalTxFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalRxFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalTxStaticFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalRxStaticFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalTxDynamicFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalRxDynamicFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalNullFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalFrameErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalSyntaxErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalContentErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TotalBoundaryErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_FrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TxFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_RxFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TxStaticFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_RxStaticFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_TxDynamicFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_RxDynamicFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_NullFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_FrameErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_SyntaxErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_ContentErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_BoundaryErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_POCState,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_StaticBusload,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_StaticBusload(DF+NF),0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_DynamicBusload,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalTxFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalRxFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalTxStaticFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalRxStaticFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalTxDynamicFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalRxDynamicFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalNullFramesCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalFrameErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalSyntaxErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalContentErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TotalBoundaryErrorsCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_FrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TxFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_RxFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TxStaticFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_RxStaticFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_TxDynamicFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_RxDynamicFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_NullFrameCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_FrameErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_SyntaxErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_ContentErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_B_BoundaryErrorCnt,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_AstartTime,0,0,0,,{0},否
env,others,输出,env_1_Design/FlexRay/OutPort/FlexRay_CH1.Statistic.Y_FlexRay_Ch1_BstartTime,0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Runtime(us),0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Runtime_Min(us),0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Runtime_Max(us),0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Schedule_Interval(us),0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Schedule_Interval_Min(us),0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Schedule_Interval_Max(us),0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Schedule_Count,0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Activate_Fail_Count,0,0,0,,{0},否
env,others,内部/未标记,env_1_Design/FlexRay/Measurement/Processor,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH1.U_LIN_Ch1_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH1.U_LIN_Ch1_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH1.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH2.U_LIN_Ch2_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH2.U_LIN_Ch2_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH2.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH3.U_LIN_Ch3_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH3.U_LIN_Ch3_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH3.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH4.U_LIN_Ch4_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH4.U_LIN_Ch4_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH4.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH5.U_LIN_Ch5_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH5.U_LIN_Ch5_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH5.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH6.U_LIN_Ch6_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH6.U_LIN_Ch6_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH6.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH7.U_LIN_Ch7_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH7.U_LIN_Ch7_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH7.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH8.U_LIN_Ch8_TxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH8.U_LIN_Ch8_RxDisable,0,0,0,,{0},否
env,others,输入,env_1_Design/LIN/InPort/LIN_CH8.U_ScheduleSwitch,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch30_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch30_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch30_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch30_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch31_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch31_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch31_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch31_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch31_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch32_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch32_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch32_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch32_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch32_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch33_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch33_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch33_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch33_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch33_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch34_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch34_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch34_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch34_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch34_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch35_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch35_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch35_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch35_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch35_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch36_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch36_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch36_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch36_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch36_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch37_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch37_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch37_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch37_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch37_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch38_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch38_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch38_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch38_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch38_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch39_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch39_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch39_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch39_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch39_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch40_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch40_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch40_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch40_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch40_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch41_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch41_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch41_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch41_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch41_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch42_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch42_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch42_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch42_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch42_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch43_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch43_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch43_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch43_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch43_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch44_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch44_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch44_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch44_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch44_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch45_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch45_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch45_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch45_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch45_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch46_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch46_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch46_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch46_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch46_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch47_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch47_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch47_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch47_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch47_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch48_PWM_Out_Frequency,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch48_PWM_Out_Duty_Ratio,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch48_PWM_Out_Amplitude,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch48_PWM_Out_Enable,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/U_Ch48_PWM_Out_FIU,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/Model_Disabled,0,0,0,,{0},否
env,others,输入,env_1_Design/PWM Output/InPort/Model_Reset,0,0,0,,{0},否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch1_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch1.Valid,0,1,16,"2.994, 3.194, 14.194, 14.394, 22.194, 22.394, 43.994, 44.194, 60.594, 60.794 …","{0, 1}",否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch2_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch2.Valid,0,1,16,"2.994, 3.194, 14.194, 14.394, 22.194, 22.394, 43.994, 44.194, 60.594, 60.794 …","{0, 1}",否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch3_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch3.Valid,0,1,16,"2.994, 3.194, 14.194, 14.394, 22.194, 22.394, 43.994, 44.194, 60.594, 60.794 …","{0, 1}",否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch4_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch4.Valid,0,1,16,"2.994, 3.194, 14.194, 14.394, 22.194, 22.394, 43.994, 44.194, 60.594, 60.794 …","{0, 1}",否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch5_Support_Features,0,0,0,,{0},否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch5.Valid,0,1,16,"2.994, 3.194, 14.194, 14.394, 22.194, 22.394, 43.994, 44.194, 60.594, 60.794 …","{0, 1}",否
env,others,输出,env_1_Design/PWM Output/OutPort/Y_Ch6_Support_Features,0,0,0,,{0},否
